Time (Milliseconds), Device Number(1:MW,2:MS,3:BB), Signal Quality(0-100), Story Average Attention (0-100), Chapter Attention Value, Current Attention Value, Chapter(0,1,2), Page, Tier(0,1,2), Mode
346261, 3, 100, 65.5, 65.5, 67, 0, 0, 1, 15
347272, 3, 100, 66.6667, 66.6667, 69, 0, 0, 1, 15
348282, 3, 100, 67.25, 67.25, 69, 0, 0, 1, 15
349293, 3, 100, 66.6, 66.6, 64, 0, 0, 1, 15
350303, 3, 100, 69, 69, 81, 0, 0, 1, 15
351314, 3, 100, 68.5714, 68.5714, 66, 0, 0, 1, 15
352328, 3, 100, 67, 67, 56, 0, 0, 1, 15
353341, 3, 100, 64.1111, 64.1111, 41, 0, 0, 1, 15
354354, 3, 100, 61.1, 61.1, 34, 0, 0, 1, 15
355364, 3, 100, 59.9091, 59.9091, 48, 0, 0, 1, 15
356374, 3, 100, 59.1667, 59.1667, 51, 0, 0, 1, 15
357386, 3, 100, 59.5385, 59.5385, 64, 0, 0, 1, 15
358395, 3, 100, 59.7857, 59.7857, 63, 0, 0, 1, 15
359411, 3, 100, 58.9333, 58.9333, 47, 0, 0, 1, 15
360421, 3, 100, 58.1875, 58.1875, 47, 0, 0, 1, 15
361431, 3, 100, 57.7059, 57.7059, 50, 0, 0, 1, 15
362443, 3, 100, 56.6111, 56.6111, 38, 0, 0, 1, 15
363455, 3, 100, 55.7368, 55.7368, 40, 0, 0, 1, 15
364467, 3, 100, 55.35, 55.35, 48, 0, 0, 1, 15
365481, 3, 100, 54.619, 54.619, 40, 0, 0, 1, 15
366495, 3, 100, 53.8696, 53.8696, 48, 0, 0, 1, 15
367508, 3, 100, 53.4583, 53.4583, 44, 0, 0, 1, 15
368518, 3, 100, 53.56, 53.56, 56, 0, 0, 1, 15
369534, 3, 100, 53.5769, 53.5769, 54, 0, 0, 1, 15
370549, 3, 100, 53.1852, 53.1852, 43, 0, 0, 1, 15
371564, 3, 100, 52.6429, 52.6429, 38, 0, 0, 1, 15
372580, 3, 100, 51.8276, 51.8276, 29, 0, 0, 1, 15
373596, 3, 100, 51.3667, 51.3667, 38, 0, 0, 1, 15
398984, 3, 100, 58.9273, 58.9273, 81, 0, 0, 1, 2
399998, 3, 100, 58.9273, 58.9273, 81, 0, 0, 1, 2
401017, 3, 100, 58.9273, 58.9273, 81, 0, 0, 1, 2
402032, 3, 100, 58.9273, 58.9273, 81, 0, 0, 1, 2
403047, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
404066, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
405080, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
406099, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
407118, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
408136, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
409152, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
410172, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
411190, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
412208, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
413228, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
414247, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
415262, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
416277, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
417297, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
418316, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 2
419333, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 3
420344, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 3
421356, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 3
422363, 3, 100, 59.0714, 59.0714, 67, 0, 0, 1, 3
423503, 3, 100, 59.0714, 59.0714, 67, 0, 1, 1, 3
424815, 3, 100, 59.0714, 59.0714, 67, 0, 1, 1, 3
426150, 3, 100, 59.0714, 59.0714, 67, 0, 1, 1, 3
427537, 3, 100, 59.0714, 59.0714, 67, 0, 1, 1, 3
428934, 3, 100, 59.0714, 59.0714, 67, 0, 1, 1, 3
430325, 3, 100, 59.0714, 59.0714, 67, 0, 1, 1, 3
431684, 3, 100, 59.0714, 59.0714, 67, 0, 2, 1, 3
432974, 3, 100, 59.0714, 59.0714, 67, 0, 2, 1, 3
434266, 3, 100, 59.0714, 59.0714, 67, 0, 2, 1, 3
435554, 3, 100, 59.0714, 59.0714, 67, 0, 2, 1, 3
436851, 3, 100, 59.0714, 59.0714, 67, 0, 2, 1, 3
438143, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
439434, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
440757, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
442093, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
443435, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
444788, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
446136, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
447465, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
448809, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
450156, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
451485, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
452814, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
454156, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
455493, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
456834, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
458180, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
459518, 3, 100, 59.0714, 59.0714, 67, 0, 3, 1, 3
460806, 3, 100, 59.0714, 59.0714, 67, 0, 4, 1, 3
462103, 3, 100, 59.0714, 59.0714, 67, 0, 4, 1, 3
463410, 3, 100, 59.0714, 59.0714, 67, 0, 4, 1, 3
464710, 3, 100, 59.0714, 59.0714, 67, 0, 4, 1, 3
466008, 3, 100, 59.0714, 59.0714, 67, 0, 4, 1, 3
467311, 3, 100, 59.0714, 59.0714, 67, 0, 5, 1, 3
468606, 3, 100, 59.0714, 59.0714, 67, 0, 5, 1, 3
469923, 3, 100, 59.0714, 59.0714, 67, 0, 5, 1, 3
471227, 3, 100, 59.0714, 59.0714, 67, 0, 5, 1, 3
472529, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
473829, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
475165, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
476488, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
477802, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
479126, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
480449, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
481768, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
483088, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
484403, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
485732, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
487072, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
488388, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
489714, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
491033, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
492360, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
493689, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
494999, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
496309, 3, 100, 59.0714, 59.0714, 67, 0, 6, 1, 3
