Time (Milliseconds), Device Number(1:MW,2:MS,3:BB), Signal Quality(0-100), Story Average Attention (0-100), Chapter Attention Value, Current Attention Value, Chapter(0,1,2), Page, Tier(0,1,2), Mode
687068, 3, 100, 0, 0, 0, 0, 0, 1, 2
688081, 3, 100, 25.5, 25.5, 51, 0, 0, 1, 3
689097, 3, 100, 35, 35, 54, 0, 0, 1, 3
690115, 3, 100, 40.25, 40.25, 56, 0, 0, 1, 3
691131, 3, 100, 44.2, 44.2, 60, 0, 0, 1, 3
692147, 3, 100, 45.3333, 45.3333, 51, 0, 0, 1, 3
693164, 3, 100, 45.5714, 45.5714, 47, 0, 0, 1, 3
694181, 3, 100, 44.625, 44.625, 38, 0, 0, 1, 3
695193, 3, 100, 44.5556, 44.5556, 44, 0, 0, 1, 3
696212, 3, 100, 43.8, 43.8, 37, 0, 0, 1, 3
697230, 3, 100, 44.4545, 44.4545, 51, 0, 0, 1, 3
698246, 3, 100, 45.25, 45.25, 54, 0, 0, 1, 3
699263, 3, 100, 45.8462, 45.8462, 53, 0, 0, 1, 3
700281, 3, 100, 47.5714, 47.5714, 70, 0, 0, 1, 3
701297, 3, 100, 49, 49, 69, 0, 0, 1, 3
702318, 3, 100, 50.25, 50.25, 69, 0, 0, 1, 3
703340, 3, 100, 50.4118, 50.4118, 53, 0, 0, 1, 3
704358, 3, 100, 50.7778, 50.7778, 57, 0, 0, 1, 3
705377, 3, 100, 50.3684, 50.3684, 43, 0, 0, 1, 3
706396, 3, 100, 50.65, 50.65, 56, 0, 0, 1, 3
707416, 3, 100, 51.2381, 51.2381, 63, 0, 0, 1, 3
708433, 3, 100, 51.1818, 51.1818, 50, 0, 0, 1, 3
709453, 3, 100, 51.1739, 51.1739, 51, 0, 0, 1, 3
710470, 3, 100, 51.25, 51.25, 53, 0, 0, 1, 3
711488, 3, 100, 51.76, 51.76, 64, 0, 0, 1, 3
712505, 3, 100, 52.7692, 52.7692, 78, 0, 0, 1, 3
713522, 3, 100, 53.9259, 53.9259, 84, 0, 0, 1, 3
714540, 3, 100, 54.6429, 54.6429, 74, 0, 0, 1, 3
715557, 3, 100, 54.5862, 54.5862, 53, 0, 0, 1, 3
716577, 3, 100, 54.1333, 54.1333, 41, 0, 0, 1, 3
717590, 3, 100, 53.5161, 53.5161, 35, 0, 0, 1, 3
718601, 3, 100, 53.4375, 53.4375, 51, 0, 0, 1, 3
719618, 3, 100, 54.3636, 54.3636, 84, 0, 0, 1, 3
720634, 3, 100, 55.0294, 55.0294, 77, 0, 0, 1, 3
721655, 3, 100, 56.0286, 56.0286, 90, 0, 0, 1, 3
722671, 3, 100, 56.7222, 56.7222, 81, 0, 0, 1, 3
723689, 3, 100, 56.7027, 56.7027, 56, 0, 0, 1, 3
724705, 3, 100, 56.6842, 56.6842, 56, 0, 0, 1, 3
725724, 3, 100, 56.5128, 56.5128, 50, 0, 0, 1, 3
726743, 3, 74.5, 56.5128, 56.5128, 50, 0, 0, 1, 3
727760, 3, 74.5, 56.5128, 56.5128, 50, 0, 0, 1, 3
728778, 3, 100, 55.95, 55.95, 34, 0, 0, 1, 3
729794, 3, 100, 55.8293, 55.8293, 51, 0, 0, 1, 3
730815, 3, 87, 55.8293, 55.8293, 51, 0, 0, 1, 3
731837, 3, 100, 55.8293, 55.8293, 51, 0, 0, 1, 3
732854, 3, 100, 55.5238, 55.5238, 43, 0, 0, 1, 3
733870, 3, 100, 55.7907, 55.7907, 67, 0, 0, 1, 3
734887, 3, 100, 55.7955, 55.7955, 56, 0, 0, 1, 3
735906, 3, 100, 55.4, 55.4, 38, 0, 0, 1, 3
736924, 3, 100, 55.3043, 55.3043, 51, 0, 0, 1, 3
737993, 3, 100, 54.617, 54.617, 23, 0, 1, 1, 3
739392, 3, 100, 53.625, 53.625, 7, 0, 1, 1, 3
740734, 3, 100, 52.16, 52.16, 17, 0, 1, 1, 3
742102, 3, 100, 51.9216, 51.9216, 40, 0, 1, 1, 3
743517, 3, 100, 52.0962, 52.0962, 61, 0, 1, 1, 3
744925, 3, 100, 52.8148, 52.8148, 69, 0, 1, 1, 3
746333, 3, 100, 53.0182, 53.0182, 64, 0, 1, 1, 3
747752, 3, 100, 53.0351, 53.0351, 53, 0, 1, 1, 3
749157, 3, 100, 53.0517, 53.0517, 54, 0, 1, 1, 3
750566, 3, 100, 53, 53, 50, 0, 1, 1, 3
751971, 3, 100, 52.7541, 52.7541, 41, 0, 1, 1, 3
753388, 3, 74.5, 52.7541, 52.7541, 41, 0, 1, 1, 3
