Time (Milliseconds), Device Number(1:MW,2:MS,3:BB), Signal Quality(0-100), Story Average Attention (0-100), Chapter Attention Value, Current Attention Value, Chapter(0,1,2), Page, Tier(0,1,2), Mode
16854, 3, 100, 37, 37, 37, 0, 0, 1, 15
17865, 3, 100, 43.5, 43.5, 50, 0, 0, 1, 15
18874, 3, 100, 59.3333, 59.3333, 91, 0, 0, 1, 15
19889, 3, 100, 63.75, 63.75, 77, 0, 0, 1, 15
20902, 3, 100, 66.6, 66.6, 78, 0, 0, 1, 15
21918, 3, 100, 68.5, 68.5, 78, 0, 0, 1, 15
22929, 3, 100, 69.8571, 69.8571, 78, 0, 0, 1, 15
23943, 3, 100, 72.75, 72.75, 93, 0, 0, 1, 15
24959, 3, 100, 75.3333, 75.3333, 96, 0, 0, 1, 15
25969, 3, 100, 77.8, 77.8, 100, 0, 0, 1, 15
26982, 3, 100, 78.2727, 78.2727, 83, 0, 0, 1, 15
27997, 3, 100, 79, 79, 87, 0, 0, 1, 15
29013, 3, 100, 79.0769, 79.0769, 80, 0, 0, 1, 15
30026, 3, 100, 78.7857, 78.7857, 75, 0, 0, 1, 15
31045, 3, 100, 79.7333, 79.7333, 93, 0, 0, 1, 15
32061, 3, 100, 80.5625, 80.5625, 93, 0, 0, 1, 15
33071, 3, 100, 81.1176, 81.1176, 90, 0, 0, 1, 15
34082, 3, 100, 81.9444, 81.9444, 96, 0, 0, 1, 15
35090, 3, 100, 81.8421, 81.8421, 80, 0, 0, 1, 15
96998, 3, 100, 62.7284, 62.7284, 17, 0, 0, 1, 2
98017, 3, 100, 62.7284, 62.7284, 17, 0, 0, 1, 2
99030, 3, 100, 62.7284, 62.7284, 17, 0, 0, 1, 2
100046, 3, 100, 62.7284, 62.7284, 17, 0, 0, 1, 2
101065, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 2
102079, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 2
103092, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 2
104109, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 2
105125, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 2
106143, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 2
107157, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 2
108175, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 2
109188, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 3
110199, 3, 100, 62.0122, 62.0122, 4, 0, 0, 1, 3
