Time (Milliseconds), Device Number(1:MW,2:MS,3:BB), Signal Quality(0-100), Story Average Attention (0-100), Chapter Attention Value, Current Attention Value, Chapter(0,1,2), Page, Tier(0,1,2), Mode
42142, 3, 100, 78, 78, 78, 0, 0, 1, 15
43152, 3, 100, 72.5, 72.5, 67, 0, 0, 1, 15
44164, 3, 100, 77.6667, 77.6667, 88, 0, 0, 1, 15
45176, 3, 100, 77.75, 77.75, 78, 0, 0, 1, 15
46189, 3, 100, 73.6, 73.6, 57, 0, 0, 1, 15
47201, 3, 100, 74.6667, 74.6667, 80, 0, 0, 1, 15
48214, 3, 100, 71.2857, 71.2857, 51, 0, 0, 1, 15
49223, 3, 100, 69.375, 69.375, 56, 0, 0, 1, 15
98966, 3, 100, 42.9825, 42.9825, 67, 0, 0, 1, 2
99979, 3, 100, 42.9825, 42.9825, 67, 0, 0, 1, 2
100992, 3, 100, 42.9825, 42.9825, 67, 0, 0, 1, 2
102008, 3, 100, 42.9825, 42.9825, 67, 0, 0, 1, 2
103031, 3, 100, 42.9825, 42.9825, 67, 0, 0, 1, 2
104046, 3, 100, 43.9655, 43.9655, 100, 0, 0, 1, 2
105058, 3, 100, 43.9655, 43.9655, 100, 0, 0, 1, 2
106077, 3, 100, 43.9655, 43.9655, 100, 0, 0, 1, 2
107096, 3, 100, 43.9655, 43.9655, 100, 0, 0, 1, 2
108110, 3, 100, 43.9655, 43.9655, 100, 0, 0, 1, 3
109581, 3, 100, 43.9655, 43.9655, 100, 0, 1, 1, 3
110931, 3, 100, 43.9655, 43.9655, 100, 0, 1, 1, 3
112374, 3, 100, 43.9655, 43.9655, 100, 0, 1, 1, 3
113854, 3, 100, 43.9655, 43.9655, 100, 0, 1, 1, 3
115280, 3, 100, 43.9655, 43.9655, 100, 0, 1, 1, 3
116720, 3, 100, 43.9655, 43.9655, 100, 0, 1, 1, 3
118155, 3, 100, 43.9655, 43.9655, 100, 0, 1, 1, 3
119536, 3, 100, 43.9655, 43.9655, 100, 0, 2, 1, 3
120868, 3, 100, 43.9655, 43.9655, 100, 0, 2, 1, 3
122198, 3, 100, 43.9655, 43.9655, 100, 0, 2, 1, 3
123529, 3, 100, 43.9655, 43.9655, 100, 0, 2, 1, 3
124867, 3, 100, 43.9655, 43.9655, 100, 0, 3, 1, 3
126204, 3, 100, 43.9655, 43.9655, 100, 0, 3, 1, 3
127589, 3, 100, 43.9655, 43.9655, 100, 0, 3, 1, 3
128971, 3, 100, 43.9655, 43.9655, 100, 0, 3, 1, 3
130382, 3, 100, 43.9655, 43.9655, 100, 0, 3, 1, 3
131772, 3, 100, 43.9655, 43.9655, 100, 0, 3, 1, 3
133170, 3, 100, 43.9655, 43.9655, 100, 0, 3, 1, 3
134563, 3, 100, 43.9655, 43.9655, 100, 0, 3, 1, 3
135963, 3, 100, 43.9655, 43.9655, 100, 0, 3, 1, 3
137310, 3, 100, 43.9655, 43.9655, 100, 0, 4, 1, 3
138651, 3, 100, 43.9655, 43.9655, 100, 0, 4, 1, 3
140008, 3, 100, 43.9655, 43.9655, 100, 0, 4, 1, 3
141353, 3, 100, 43.9655, 43.9655, 100, 0, 4, 1, 3
142699, 3, 100, 43.9655, 43.9655, 100, 0, 4, 1, 3
144040, 3, 100, 43.9655, 43.9655, 100, 0, 5, 1, 3
145378, 3, 100, 43.9655, 43.9655, 100, 0, 5, 1, 3
146716, 3, 100, 43.9655, 43.9655, 100, 0, 5, 1, 3
148050, 3, 100, 43.9655, 43.9655, 100, 0, 5, 1, 3
149388, 3, 100, 43.9655, 43.9655, 100, 0, 5, 1, 3
150723, 3, 100, 43.9655, 43.9655, 100, 0, 5, 1, 3
152064, 3, 100, 43.9655, 43.9655, 100, 0, 5, 1, 3
153422, 3, 100, 43.9655, 43.9655, 100, 0, 5, 1, 3
154766, 3, 100, 43.9655, 43.9655, 100, 0, 6, 1, 3
156131, 3, 100, 43.9655, 43.9655, 100, 0, 6, 1, 3
157502, 3, 100, 43.9655, 43.9655, 100, 0, 6, 1, 3
158868, 3, 100, 43.9655, 43.9655, 100, 0, 6, 1, 3
160250, 3, 100, 43.9655, 43.9655, 100, 0, 6, 1, 3
161607, 3, 100, 43.9655, 43.9655, 100, 0, 6, 1, 3
162935, 3, 100, 43.9655, 43.9655, 100, 0, 7, 1, 3
