Time (Milliseconds), Device Number(1:MW,2:MS,3:BB), Signal Quality(0-100), Story Average Attention (0-100), Chapter Attention Value, Current Attention Value, Chapter(0,1,2), Page, Tier(0,1,2), Mode
394795, 3, 100, 24, 24, 24, 0, 0, 1, 15
395809, 3, 100, 35.5, 35.5, 47, 0, 0, 1, 15
397839, 3, 100, 42.3333, 42.3333, 56, 0, 0, 1, 2
398854, 3, 100, 42.3333, 42.3333, 56, 0, 0, 1, 2
399871, 3, 100, 42.3333, 42.3333, 56, 0, 0, 1, 2
400885, 3, 100, 42.3333, 42.3333, 56, 0, 0, 1, 2
401900, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 2
402915, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 2
403934, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 2
404950, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 2
405968, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 2
406988, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 3
408003, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 3
409018, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 3
410035, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 3
411046, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 3
412065, 3, 100, 47.75, 47.75, 64, 0, 0, 1, 3
